t,value
1572284741,17260184
1572284744,17260184
1572284747,17260184
1572284750,17260184
1572284753,17260184
1572284756,17260184
1572284759,17260184
1572284762,17260184
1572284765,17260184
1572284768,17260184
1572284771,17260184
1572284774,17260184
1572284777,17260184
1572284780,17260184
1572284783,17260184
1572284786,17260184
1572284789,17260184
1572284792,17260184
1572284795,17260184
1572284798,17260184
1572284801,17260184
1572284804,17260184
1572284807,17260184
1572284810,17260184
1572284813,17260184
1572284816,17260184
1572284819,17260184
1572284822,17260184
1572284825,17260184
1572284828,17260184
1572284831,17260184
1572284834,17260184
1572284837,17260184
1572284840,17260184
1572284843,17260184
1572284846,17260184
1572284849,17260184
1572284852,17260184
1572284855,17260184
1572284858,17260184
1572284861,17260184
1572284864,17260184
1572284867,17260184
1572284870,17260184
1572284873,17260184
1572284876,17260184
1572284879,17260184
1572284882,17260184
1572284885,17260184
1572284888,17260184
1572284891,17260184
1572284894,17260184
1572284897,17260184
1572284900,17260184
1572284903,17260184
1572284906,17260184
1572284909,17260184
1572284912,17260184
1572284915,17260184
1572284918,17260184
1572284921,17262944
1572284924,17262944
1572284927,17262944
1572284930,17265392
1572284933,17265392
1572284936,17265392
1572284939,17265392
1572284942,17265392
1572284945,17265392
1572284948,17265392
1572284951,17265392
1572284954,17265392
1572284957,17265392
1572284960,17265392
1572284963,17265392
1572284966,17265392
1572284969,17265392
1572284972,17265392
1572284975,17265392
1572284978,17265392
1572284981,17265392
1572284984,17265392
1572284987,17266976
1572284990,17266976
1572284993,17266976
1572284996,17266976
1572284999,17266976
1572285002,17267920
1572285005,17267920
1572285008,17268880
1572285011,17268880
1572285014,17268880
1572285017,17268880
1572285020,17268880
1572285023,17268880
1572285026,17268880
1572285029,17268880
1572285032,17268880
1572285035,17268880
1572285038,17268880
1572285041,17268880
1572285044,17268880
1572285047,17268880
1572285050,17268880
1572285053,17271800
1572285056,17271800
1572285059,17271800
1572285062,17271800
1572285065,17271800
1572285068,17271800
1572285071,17271800
1572285074,17271800
1572285077,17271800
1572285080,17271800
1572285083,17271800
1572285086,17271800
1572285089,17271800
1572285092,17271800
1572285095,17271800
1572285098,17271800
1572285101,17271800
1572285104,17271800
1572285107,17271800
1572285110,17271800
1572285113,17271800
1572285116,17271800
1572285119,17271800
1572285122,17271800
1572285125,17271800
1572285128,17271800
1572285131,17271800
1572285134,17271800
1572285137,17271800
