t,value
1572283805,51
1572283808,51
1572283811,51
1572283814,51
1572283817,50
1572283820,50
1572283823,50
1572283826,51
1572283829,51
1572283832,51
1572283835,50
1572283838,50
1572283841,52
1572283844,52
1572283847,51
1572283850,51
1572283853,51
1572283856,50
1572283859,50
1572283862,50
1572283865,50
1572283868,51
1572283871,51
1572283874,51
1572283877,50
1572283880,50
1572283883,50
1572283886,51
1572283889,51
1572283892,51
1572283895,50
1572283898,50
1572283901,50
1572283904,52
1572283907,52
1572283910,52
1572283913,52
1572283916,52
1572283919,52
1572283922,52
1572283925,52
1572283928,52
1572283931,51
1572283934,51
1572283937,51
1572283940,51
1572283943,52
1572283946,52
1572283949,52
1572283952,51
1572283955,51
1572283958,51
1572283961,52
1572283964,52
1572283967,51
1572283970,51
1572283973,51
1572283976,50
1572283979,50
1572283982,50
1572283985,50
1572283988,54
1572283991,55
1572283994,55
1572283997,55
1572284000,54
1572284003,54
1572284006,52
1572284009,52
1572284012,52
1572284015,52
1572284018,52
1572284021,52
1572284024,52
1572284027,51
1572284030,55
1572284033,54
1572284036,53
1572284039,53
1572284042,52
1572284045,52
1572284048,51
1572284051,51
1572284054,51
1572284057,50
1572284060,50
1572284063,50
1572284066,51
1572284069,51
1572284072,51
1572284075,51
1572284078,50
1572284081,50
1572284084,52
1572284087,52
1572284090,52
1572284093,52
1572284096,51
1572284099,50
1572284102,51
1572284105,52
1572284108,55
1572284111,53
1572284114,54
1572284117,54
1572284120,53
1572284123,54
1572284126,54
1572284129,54
1572284132,54
1572284135,54
1572284138,54
1572284141,54
1572284144,53
1572284147,52
1572284150,53
1572284153,53
1572284156,51
1572284159,51
1572284162,51
1572284165,50
1572284168,51
1572284171,53
1572284174,53
1572284177,52
1572284180,52
1572284183,51
1572284186,51
1572284189,51
1572284192,51
1572284195,51
1572284198,50
1572284201,51
1572284204,51
1572284207,51
1572284210,51
1572284213,51
1572284216,51
1572284219,52
1572284222,52
1572284225,52
1572284228,52
1572284231,52
1572284234,51
1572284237,50
1572284240,51
1572284243,51
1572284246,51
1572284249,51
1572284252,51
1572284255,51
1572284258,52
1572284261,52
1572284264,54
1572284267,53
1572284270,52
1572284273,52
1572284276,51
1572284279,50
1572284282,50
1572284285,50
1572284288,53
1572284291,54
1572284294,53
1572284297,52
1572284300,52
1572284303,51
1572284306,51
1572284309,51
1572284312,51
1572284315,51
1572284318,50
1572284321,50
1572284324,51
1572284327,51
1572284330,51
1572284333,52
1572284336,52
1572284339,52
1572284342,52
1572284345,51
1572284348,54
1572284351,55
1572284354,54
1572284357,54
1572284360,54
1572284363,54
1572284366,52
1572284369,52
1572284372,52
1572284375,52
1572284378,51
1572284381,52
1572284384,52
1572284387,52
1572284390,52
1572284393,52
1572284396,52
1572284399,52
1572284402,52
1572284405,52
1572284408,53
1572284411,53
1572284414,53
1572284417,53
1572284420,53
1572284423,53
1572284426,52
1572284429,52
1572284432,52
1572284435,53
1572284438,53
1572284441,53
1572284444,53
1572284447,54
1572284450,54
1572284453,54
1572284456,54
1572284459,54
1572284462,54
1572284465,54
